seed,fold,group_id
42,2,SUST::video::n_714
42,2,SUST::video::n_716
42,2,SUST::video::n_717
42,2,SUST::video::n_723
42,2,SUST::video::n_730
42,2,SUST::video::n_731
42,2,SUST::video::n_736
42,2,SUST::video::n_746
42,2,SUST::video::n_752
42,2,SUST::video::n_754
42,2,SUST::video::n_756
42,2,SUST::video::n_766
42,2,SUST::video::n_770
42,2,SUST::video::n_771
42,2,SUST::video::n_772
42,2,SUST::video::n_781
42,2,SUST::video::n_786
42,2,SUST::video::n_788
42,2,SUST::video::n_796
42,2,SUST::video::n_799
42,2,SUST::video::n_806
42,2,SUST::video::n_810
42,2,SUST::video::n_814
42,2,SUST::video::n_818
42,2,SUST::video::n_819
42,2,SUST::video::n_831
42,2,SUST::video::n_832
42,2,SUST::video::n_844
42,2,SUST::video::n_847
42,2,SUST::video::n_849
42,2,SUST::video::n_854
42,2,SUST::video::n_861
42,2,SUST::video::n_865
42,2,SUST::video::n_872
42,2,SUST::video::n_877
42,2,SUST::video::n_885
42,2,SUST::video::n_9
42,2,SUST::video::n_90
42,2,SUST::video::n_91
42,2,UTA::12
42,2,UTA::15
42,2,UTA::19
42,2,UTA::26
42,3,SUST::video::d_103
42,3,SUST::video::d_125
42,3,SUST::video::d_150
42,3,SUST::video::d_155
42,3,SUST::video::d_18
42,3,SUST::video::d_2
42,3,SUST::video::d_203
42,3,SUST::video::d_220
42,3,SUST::video::d_244
42,3,SUST::video::d_248
42,3,SUST::video::d_272
42,3,SUST::video::d_276
42,3,SUST::video::d_302
42,3,SUST::video::d_319
42,3,SUST::video::d_351
42,3,SUST::video::d_36
42,3,SUST::video::d_371
42,3,SUST::video::d_401
42,3,SUST::video::d_405
42,3,SUST::video::d_425
42,3,SUST::video::d_428
42,3,SUST::video::d_437
42,3,SUST::video::d_459
42,3,SUST::video::d_470
42,3,SUST::video::d_500
42,3,SUST::video::d_514
42,3,SUST::video::d_52
42,3,SUST::video::d_53
42,3,SUST::video::d_555
42,3,SUST::video::d_559
42,3,SUST::video::d_568
42,3,SUST::video::d_597
42,3,SUST::video::d_600
42,3,SUST::video::d_621
42,3,SUST::video::d_655
42,3,SUST::video::d_661
42,3,SUST::video::d_681
42,3,SUST::video::d_690
42,3,SUST::video::d_691
42,3,SUST::video::d_702
42,3,SUST::video::d_713
42,3,SUST::video::d_718
42,3,SUST::video::d_726
42,3,SUST::video::d_733
42,3,SUST::video::d_740
42,3,SUST::video::d_747
42,3,SUST::video::d_751
42,3,SUST::video::d_756
42,3,SUST::video::d_760
42,3,SUST::video::d_768
42,3,SUST::video::d_775
42,3,SUST::video::d_784
42,3,SUST::video::d_83
42,3,SUST::video::d_85
42,3,SUST::video::d_94
42,3,SUST::video::n_110
42,3,SUST::video::n_113
42,3,SUST::video::n_123
42,3,SUST::video::n_126
42,3,SUST::video::n_134
42,3,SUST::video::n_136
42,3,SUST::video::n_148
42,3,SUST::video::n_153
42,3,SUST::video::n_156
42,3,SUST::video::n_163
42,3,SUST::video::n_173
42,3,SUST::video::n_175
42,3,SUST::video::n_18
42,3,SUST::video::n_185
42,3,SUST::video::n_188
42,3,SUST::video::n_199
42,3,SUST::video::n_20
42,3,SUST::video::n_201
42,3,SUST::video::n_206
42,3,SUST::video::n_210
42,3,SUST::video::n_216
42,3,SUST::video::n_220
42,3,SUST::video::n_227
42,3,SUST::video::n_230
42,3,SUST::video::n_232
42,3,SUST::video::n_242
42,3,SUST::video::n_244
42,3,SUST::video::n_245
42,3,SUST::video::n_252
42,3,SUST::video::n_257
42,3,SUST::video::n_260
42,3,SUST::video::n_27
42,3,SUST::video::n_271
42,3,SUST::video::n_278
42,3,SUST::video::n_280
42,3,SUST::video::n_29
42,3,SUST::video::n_292
42,3,SUST::video::n_295
42,3,SUST::video::n_301
42,3,SUST::video::n_308
42,3,SUST::video::n_314
42,3,SUST::video::n_315
42,3,SUST::video::n_318
42,3,SUST::video::n_323
42,3,SUST::video::n_326
42,3,SUST::video::n_330
42,3,SUST::video::n_332
42,3,SUST::video::n_344
42,3,SUST::video::n_346
42,3,SUST::video::n_352
42,3,SUST::video::n_357
42,3,SUST::video::n_358
42,3,SUST::video::n_364
42,3,SUST::video::n_369
42,3,SUST::video::n_376
42,3,SUST::video::n_378
42,3,SUST::video::n_380
42,3,SUST::video::n_391
42,3,SUST::video::n_394
42,3,SUST::video::n_400
42,3,SUST::video::n_408
42,3,SUST::video::n_410
42,3,SUST::video::n_412
42,3,SUST::video::n_414
42,3,SUST::video::n_423
42,3,SUST::video::n_427
42,3,SUST::video::n_435
42,3,SUST::video::n_44
42,3,SUST::video::n_441
42,3,SUST::video::n_445
42,3,SUST::video::n_45
42,3,SUST::video::n_451
42,3,SUST::video::n_46
42,3,SUST::video::n_466
42,3,SUST::video::n_470
42,3,SUST::video::n_474
42,3,SUST::video::n_476
42,3,SUST::video::n_48
42,3,SUST::video::n_482
42,3,SUST::video::n_486
42,3,SUST::video::n_493
42,3,SUST::video::n_499
42,3,SUST::video::n_505
42,3,SUST::video::n_509
42,3,SUST::video::n_511
42,3,SUST::video::n_517
42,3,SUST::video::n_52
42,3,SUST::video::n_524
42,3,SUST::video::n_526
42,3,SUST::video::n_530
42,3,SUST::video::n_533
42,3,SUST::video::n_535
42,3,SUST::video::n_541
42,3,SUST::video::n_542
42,3,SUST::video::n_546
42,3,SUST::video::n_552
42,3,SUST::video::n_553
42,3,SUST::video::n_557
42,3,SUST::video::n_564
42,3,SUST::video::n_571
42,3,SUST::video::n_576
42,3,SUST::video::n_579
42,3,SUST::video::n_586
42,3,SUST::video::n_593
42,3,SUST::video::n_595
42,3,SUST::video::n_597
42,3,SUST::video::n_606
42,3,SUST::video::n_608
42,3,SUST::video::n_613
42,3,SUST::video::n_615
42,3,SUST::video::n_622
42,3,SUST::video::n_628
42,3,SUST::video::n_632
42,3,SUST::video::n_636
42,3,SUST::video::n_641
42,3,SUST::video::n_642
42,3,SUST::video::n_654
42,3,SUST::video::n_657
42,3,SUST::video::n_660
42,3,SUST::video::n_662
42,3,SUST::video::n_663
42,3,SUST::video::n_671
42,3,SUST::video::n_679
42,3,SUST::video::n_683
42,3,SUST::video::n_687
42,3,SUST::video::n_69
42,3,SUST::video::n_696
42,3,SUST::video::n_697
42,3,SUST::video::n_704
42,3,SUST::video::n_709
42,3,SUST::video::n_713
42,3,SUST::video::n_718
42,3,SUST::video::n_719
42,3,SUST::video::n_722
42,3,SUST::video::n_725
42,3,SUST::video::n_732
42,3,SUST::video::n_737
42,3,SUST::video::n_739
42,3,SUST::video::n_747
42,3,SUST::video::n_751
42,3,SUST::video::n_757
42,3,SUST::video::n_758
42,3,SUST::video::n_76
42,3,SUST::video::n_773
42,3,SUST::video::n_774
42,3,SUST::video::n_775
42,3,SUST::video::n_780
42,3,SUST::video::n_783
42,3,SUST::video::n_793
42,3,SUST::video::n_798
42,3,SUST::video::n_800
42,3,SUST::video::n_801
42,3,SUST::video::n_807
42,3,SUST::video::n_815
42,3,SUST::video::n_82
42,3,SUST::video::n_824
42,3,SUST::video::n_829
42,3,SUST::video::n_834
42,3,SUST::video::n_835
42,3,SUST::video::n_837
42,3,SUST::video::n_838
42,3,SUST::video::n_845
42,3,SUST::video::n_857
42,3,SUST::video::n_858
42,3,SUST::video::n_86
42,3,SUST::video::n_864
42,3,SUST::video::n_868
42,3,SUST::video::n_874
42,3,SUST::video::n_880
42,3,SUST::video::n_94
42,3,SUST::video::n_95
42,3,SUST::video::n_96
42,3,UTA::18
42,3,UTA::22
42,3,UTA::7
42,3,UTA::9
42,4,SUST::video::d_100
42,4,SUST::video::d_105
42,4,SUST::video::d_107
42,4,SUST::video::d_109
42,4,SUST::video::d_11
42,4,SUST::video::d_113
42,4,SUST::video::d_115
42,4,SUST::video::d_120
42,4,SUST::video::d_124
42,4,SUST::video::d_128
42,4,SUST::video::d_131
42,4,SUST::video::d_132
42,4,SUST::video::d_134
42,4,SUST::video::d_136
42,4,SUST::video::d_137
42,4,SUST::video::d_140
42,4,SUST::video::d_141
42,4,SUST::video::d_143
42,4,SUST::video::d_146
42,4,SUST::video::d_15
42,4,SUST::video::d_152
42,4,SUST::video::d_156
42,4,SUST::video::d_158
42,4,SUST::video::d_16
42,4,SUST::video::d_161
42,4,SUST::video::d_164
42,4,SUST::video::d_165
42,4,SUST::video::d_167
42,4,SUST::video::d_169
42,4,SUST::video::d_171
42,4,SUST::video::d_173
42,4,SUST::video::d_175
42,4,SUST::video::d_178
42,4,SUST::video::d_180
42,4,SUST::video::d_181
42,4,SUST::video::d_183
42,4,SUST::video::d_186
42,4,SUST::video::d_188
42,4,SUST::video::d_190
42,4,SUST::video::d_194
42,4,SUST::video::d_197
42,4,SUST::video::d_199
42,4,SUST::video::d_200
42,4,SUST::video::d_201
42,4,SUST::video::d_204
42,4,SUST::video::d_205
42,4,SUST::video::d_207
42,4,SUST::video::d_209
42,4,SUST::video::d_211
42,4,SUST::video::d_216
42,4,SUST::video::d_217
42,4,SUST::video::d_219
42,4,SUST::video::d_221
42,4,SUST::video::d_225
42,4,SUST::video::d_228
42,4,SUST::video::d_229
42,4,SUST::video::d_230
42,4,SUST::video::d_232
42,4,SUST::video::d_235
42,4,SUST::video::d_237
42,4,SUST::video::d_239
42,4,SUST::video::d_24
42,4,SUST::video::d_240
42,4,SUST::video::d_243
42,4,SUST::video::d_246
42,4,SUST::video::d_25
42,4,SUST::video::d_250
42,4,SUST::video::d_251
42,4,SUST::video::d_254
42,4,SUST::video::d_258
42,4,SUST::video::d_26
42,4,SUST::video::d_263
42,4,SUST::video::d_266
42,4,SUST::video::d_268
42,4,SUST::video::d_269
42,4,SUST::video::d_271
42,4,SUST::video::d_275
42,4,SUST::video::d_281
42,4,SUST::video::d_282
42,4,SUST::video::d_284
42,4,SUST::video::d_285
42,4,SUST::video::d_286
42,4,SUST::video::d_289
42,4,SUST::video::d_29
42,4,SUST::video::d_291
42,4,SUST::video::d_293
42,4,SUST::video::d_297
42,4,SUST::video::d_301
42,4,SUST::video::d_305
42,4,SUST::video::d_308
42,4,SUST::video::d_310
42,4,SUST::video::d_311
42,4,SUST::video::d_313
42,4,SUST::video::d_316
42,4,SUST::video::d_32
42,4,SUST::video::d_324
42,4,SUST::video::d_326
42,4,SUST::video::d_328
42,4,SUST::video::d_330
42,4,SUST::video::d_334
42,4,SUST::video::d_337
42,4,SUST::video::d_34
42,4,SUST::video::d_342
42,4,SUST::video::d_345
42,4,SUST::video::d_346
42,4,SUST::video::d_348
42,4,SUST::video::d_35
42,4,SUST::video::d_352
42,4,SUST::video::d_356
42,4,SUST::video::d_357
42,4,SUST::video::d_362
42,4,SUST::video::d_366
42,4,SUST::video::d_368
42,4,SUST::video::d_372
42,4,SUST::video::d_375
42,4,SUST::video::d_376
42,4,SUST::video::d_380
42,4,SUST::video::d_384
42,4,SUST::video::d_388
42,4,SUST::video::d_391
42,4,SUST::video::d_394
42,4,SUST::video::d_396
42,4,SUST::video::d_4
42,4,SUST::video::d_402
42,4,SUST::video::d_408
42,4,SUST::video::d_409
42,4,SUST::video::d_41
42,4,SUST::video::d_414
42,4,SUST::video::d_418
42,4,SUST::video::d_420
42,4,SUST::video::d_421
42,4,SUST::video::d_430
42,4,SUST::video::d_433
42,4,SUST::video::d_44
42,4,SUST::video::d_442
42,4,SUST::video::d_446
42,4,SUST::video::d_447
42,4,SUST::video::d_449
42,4,SUST::video::d_45
42,4,SUST::video::d_453
42,4,SUST::video::d_458
42,4,SUST::video::d_462
42,4,SUST::video::d_465
42,4,SUST::video::d_466
42,4,SUST::video::d_468
42,4,SUST::video::d_473
42,4,SUST::video::d_479
42,4,SUST::video::d_482
42,4,SUST::video::d_485
42,4,SUST::video::d_49
42,4,SUST::video::d_491
42,4,SUST::video::d_496
42,4,SUST::video::d_50
42,4,SUST::video::d_505
42,4,SUST::video::d_507
42,4,SUST::video::d_508
42,4,SUST::video::d_509
42,4,SUST::video::d_518
42,4,SUST::video::d_521
42,4,SUST::video::d_524
42,4,SUST::video::d_530
42,4,SUST::video::d_533
42,4,SUST::video::d_536
42,4,SUST::video::d_543
42,4,SUST::video::d_544
42,4,SUST::video::d_549
42,4,SUST::video::d_550
42,4,SUST::video::d_560
42,4,SUST::video::d_562
42,4,SUST::video::d_565
42,4,SUST::video::d_566
42,4,SUST::video::d_571
42,4,SUST::video::d_575
42,4,SUST::video::d_576
42,4,SUST::video::d_579
42,4,SUST::video::d_585
42,4,SUST::video::d_59
42,4,SUST::video::d_593
42,4,SUST::video::d_596
42,4,SUST::video::d_601
42,4,SUST::video::d_606
42,4,SUST::video::d_607
42,4,SUST::video::d_610
42,4,SUST::video::d_616
42,4,SUST::video::d_618
42,4,SUST::video::d_620
42,4,SUST::video::d_627
42,4,SUST::video::d_631
42,4,SUST::video::d_638
42,4,SUST::video::d_64
42,4,SUST::video::d_640
42,4,SUST::video::d_649
42,4,SUST::video::d_650
42,4,SUST::video::d_656
42,4,SUST::video::d_659
42,4,SUST::video::d_662
42,4,SUST::video::d_664
42,4,SUST::video::d_666
42,4,SUST::video::d_669
42,4,SUST::video::d_68
42,4,SUST::video::d_684
42,4,SUST::video::d_685
42,4,SUST::video::d_693
42,4,SUST::video::d_695
42,4,SUST::video::d_696
42,4,SUST::video::d_698
42,4,SUST::video::d_703
42,4,SUST::video::d_706
42,4,SUST::video::d_714
42,4,SUST::video::d_719
42,4,SUST::video::d_720
42,4,SUST::video::d_727
42,4,SUST::video::d_734
42,4,SUST::video::d_739
42,4,SUST::video::d_74
42,4,SUST::video::d_742
42,4,SUST::video::d_743
42,4,SUST::video::d_752
42,4,SUST::video::d_76
42,4,SUST::video::d_761
42,4,SUST::video::d_769
42,4,SUST::video::d_77
42,4,SUST::video::d_772
42,4,SUST::video::d_780
42,4,SUST::video::d_79
42,4,SUST::video::d_81
42,4,SUST::video::d_86
42,4,SUST::video::d_88
42,4,SUST::video::d_93
42,4,SUST::video::d_98
42,4,SUST::video::d_99
42,4,SUST::video::n_103
42,4,SUST::video::n_11
42,4,SUST::video::n_112
42,4,SUST::video::n_118
42,4,SUST::video::n_119
42,4,SUST::video::n_125
42,4,SUST::video::n_127
42,4,SUST::video::n_133
42,4,SUST::video::n_139
42,4,SUST::video::n_140
42,4,SUST::video::n_142
42,4,SUST::video::n_149
42,4,SUST::video::n_150
42,4,SUST::video::n_16
42,4,SUST::video::n_160
42,4,SUST::video::n_164
42,4,SUST::video::n_170
42,4,SUST::video::n_178
42,4,SUST::video::n_181
42,4,SUST::video::n_182
42,4,SUST::video::n_189
42,4,SUST::video::n_194
42,4,SUST::video::n_197
42,4,SUST::video::n_2
42,4,SUST::video::n_200
42,4,SUST::video::n_211
42,4,SUST::video::n_212
42,4,SUST::video::n_221
42,4,SUST::video::n_225
42,4,SUST::video::n_23
42,4,SUST::video::n_234
42,4,SUST::video::n_235
42,4,SUST::video::n_239
42,4,SUST::video::n_249
42,4,SUST::video::n_25
42,4,SUST::video::n_253
42,4,SUST::video::n_261
42,4,SUST::video::n_266
42,4,SUST::video::n_267
42,4,SUST::video::n_269
42,4,SUST::video::n_272
42,4,SUST::video::n_281
42,4,SUST::video::n_285
42,4,SUST::video::n_289
42,4,SUST::video::n_299
42,4,SUST::video::n_3
42,4,SUST::video::n_303
42,4,SUST::video::n_306
42,4,SUST::video::n_31
42,4,SUST::video::n_32
42,4,SUST::video::n_322
42,4,SUST::video::n_329
42,4,SUST::video::n_331
42,4,SUST::video::n_336
42,4,SUST::video::n_339
42,4,SUST::video::n_350
42,4,SUST::video::n_353
42,4,SUST::video::n_354
42,4,SUST::video::n_365
42,4,SUST::video::n_366
42,4,SUST::video::n_367
42,4,SUST::video::n_374
42,4,SUST::video::n_379
42,4,SUST::video::n_382
42,4,SUST::video::n_386
42,4,SUST::video::n_396
42,4,SUST::video::n_4
42,4,SUST::video::n_406
42,4,SUST::video::n_409
42,4,SUST::video::n_413
42,4,SUST::video::n_415
42,4,SUST::video::n_422
42,4,SUST::video::n_424
42,4,SUST::video::n_425
42,4,SUST::video::n_433
42,4,SUST::video::n_437
42,4,SUST::video::n_446
42,4,SUST::video::n_447
42,4,SUST::video::n_449
42,4,SUST::video::n_459
42,4,SUST::video::n_462
42,4,SUST::video::n_472
42,4,SUST::video::n_473
42,4,SUST::video::n_478
42,4,SUST::video::n_483
42,4,SUST::video::n_484
42,4,SUST::video::n_49
42,4,SUST::video::n_497
42,4,SUST::video::n_5
42,4,SUST::video::n_500
42,4,SUST::video::n_503
42,4,SUST::video::n_513
42,4,SUST::video::n_515
42,4,SUST::video::n_520
42,4,SUST::video::n_523
42,4,SUST::video::n_529
42,4,SUST::video::n_539
42,4,SUST::video::n_543
42,4,SUST::video::n_55
42,4,SUST::video::n_550
42,4,SUST::video::n_555
42,4,SUST::video::n_565
42,4,SUST::video::n_566
42,4,SUST::video::n_572
42,4,SUST::video::n_575
42,4,SUST::video::n_580
42,4,SUST::video::n_583
42,4,SUST::video::n_590
42,4,SUST::video::n_594
42,4,SUST::video::n_604
42,4,SUST::video::n_610
42,4,SUST::video::n_611
42,4,SUST::video::n_616
42,4,SUST::video::n_617
42,4,SUST::video::n_624
42,4,SUST::video::n_625
42,4,SUST::video::n_630
42,4,SUST::video::n_637
42,4,SUST::video::n_644
42,4,SUST::video::n_646
42,4,SUST::video::n_649
42,4,SUST::video::n_656
42,4,SUST::video::n_659
42,4,SUST::video::n_661
42,4,SUST::video::n_669
42,4,SUST::video::n_672
42,4,SUST::video::n_673
42,4,SUST::video::n_675
42,4,SUST::video::n_676
42,4,SUST::video::n_686
42,4,SUST::video::n_689
42,4,SUST::video::n_698
42,4,SUST::video::n_700
42,4,SUST::video::n_707
42,4,SUST::video::n_710
42,4,SUST::video::n_711
42,4,SUST::video::n_721
42,4,SUST::video::n_726
42,4,SUST::video::n_729
42,4,SUST::video::n_735
42,4,SUST::video::n_738
42,4,SUST::video::n_742
42,4,SUST::video::n_744
42,4,SUST::video::n_750
42,4,SUST::video::n_759
42,4,SUST::video::n_763
42,4,SUST::video::n_769
42,4,SUST::video::n_77
42,4,SUST::video::n_776
42,4,SUST::video::n_78
42,4,SUST::video::n_782
42,4,SUST::video::n_787
42,4,SUST::video::n_792
42,4,SUST::video::n_794
42,4,SUST::video::n_802
42,4,SUST::video::n_803
42,4,SUST::video::n_805
42,4,SUST::video::n_813
42,4,SUST::video::n_816
42,4,SUST::video::n_828
42,4,SUST::video::n_83
42,4,SUST::video::n_836
42,4,SUST::video::n_839
42,4,SUST::video::n_842
42,4,SUST::video::n_843
42,4,SUST::video::n_846
42,4,SUST::video::n_850
42,4,SUST::video::n_852
42,4,SUST::video::n_855
42,4,SUST::video::n_859
42,4,SUST::video::n_866
42,4,SUST::video::n_867
42,4,SUST::video::n_87
42,4,SUST::video::n_870
42,4,SUST::video::n_882
42,4,SUST::video::n_883
42,4,SUST::video::n_884
42,4,SUST::video::n_93
42,4,SUST::video::n_99
42,4,UTA::14
42,4,UTA::17
42,4,UTA::20
42,4,UTA::25
43,0,NTHU::2
43,0,SUST::video::d_112
43,0,SUST::video::d_135
43,0,SUST::video::d_141
43,0,SUST::video::d_168
43,0,SUST::video::d_174
43,0,SUST::video::d_201
43,0,SUST::video::d_213
43,0,SUST::video::d_223
43,0,SUST::video::d_23
43,0,SUST::video::d_257
43,0,SUST::video::d_262
43,0,SUST::video::d_268
43,0,SUST::video::d_285
43,0,SUST::video::d_296
43,0,SUST::video::d_299
43,0,SUST::video::d_318
43,0,SUST::video::d_334
43,0,SUST::video::d_349
43,0,SUST::video::d_36
43,0,SUST::video::d_379
43,0,SUST::video::d_387
43,0,SUST::video::d_389
43,0,SUST::video::d_406
43,0,SUST::video::d_431
43,0,SUST::video::d_448
43,0,SUST::video::d_462
43,0,SUST::video::d_485
43,0,SUST::video::d_494
43,0,SUST::video::d_506
43,0,SUST::video::d_509
43,0,SUST::video::d_526
43,0,SUST::video::d_530
43,0,SUST::video::d_553
43,0,SUST::video::d_566
43,0,SUST::video::d_588
43,0,SUST::video::d_600
43,0,SUST::video::d_605
43,0,SUST::video::d_609
43,0,SUST::video::d_617
43,0,SUST::video::d_624
43,0,SUST::video::d_635
43,0,SUST::video::d_636
43,0,SUST::video::d_647
43,0,SUST::video::d_654
43,0,SUST::video::d_656
43,0,SUST::video::d_674
43,0,SUST::video::d_678
43,0,SUST::video::d_69
43,0,SUST::video::d_693
43,0,SUST::video::d_694
43,0,SUST::video::d_697
43,0,SUST::video::d_715
43,0,SUST::video::d_72
43,0,SUST::video::d_730
43,0,SUST::video::d_736
43,0,SUST::video::d_74
43,0,SUST::video::d_746
43,0,SUST::video::d_749
43,0,SUST::video::d_767
43,0,SUST::video::d_778
43,0,SUST::video::d_780
43,0,SUST::video::d_781
43,0,SUST::video::d_80
43,0,SUST::video::d_84
43,0,SUST::video::d_96
43,0,SUST::video::n_10
43,0,SUST::video::n_104
43,0,SUST::video::n_106
43,0,SUST::video::n_113
43,0,SUST::video::n_121
43,0,SUST::video::n_130
43,0,SUST::video::n_134
43,0,SUST::video::n_143
43,0,SUST::video::n_145
43,0,SUST::video::n_150
43,0,SUST::video::n_156
43,0,SUST::video::n_169
43,0,SUST::video::n_176
43,0,SUST::video::n_184
43,0,SUST::video::n_188
43,0,SUST::video::n_199
43,0,SUST::video::n_204
43,0,SUST::video::n_205
43,0,SUST::video::n_22
43,0,SUST::video::n_224
43,0,SUST::video::n_235
43,0,SUST::video::n_243
43,0,SUST::video::n_251
43,0,SUST::video::n_256
43,0,SUST::video::n_265
43,0,SUST::video::n_269
43,0,SUST::video::n_288
43,0,SUST::video::n_29
43,0,SUST::video::n_298
43,0,SUST::video::n_30
43,0,SUST::video::n_300
43,0,SUST::video::n_312
43,0,SUST::video::n_316
43,0,SUST::video::n_322
43,0,SUST::video::n_324
43,0,SUST::video::n_329
43,0,SUST::video::n_33
43,0,SUST::video::n_340
43,0,SUST::video::n_345
43,0,SUST::video::n_35
43,0,SUST::video::n_351
43,0,SUST::video::n_352
43,0,SUST::video::n_360
43,0,SUST::video::n_367
43,0,SUST::video::n_37
43,0,SUST::video::n_376
43,0,SUST::video::n_378
43,0,SUST::video::n_380
43,0,SUST::video::n_388
43,0,SUST::video::n_392
43,0,SUST::video::n_394
43,0,SUST::video::n_397
43,0,SUST::video::n_4
43,0,SUST::video::n_405
43,0,SUST::video::n_41
43,0,SUST::video::n_417
43,0,SUST::video::n_422
43,0,SUST::video::n_426
43,0,SUST::video::n_427
43,0,SUST::video::n_431
43,0,SUST::video::n_434
43,0,SUST::video::n_436
43,0,SUST::video::n_437
43,0,SUST::video::n_443
43,0,SUST::video::n_447
43,0,SUST::video::n_450
43,0,SUST::video::n_454
43,0,SUST::video::n_46
43,0,SUST::video::n_469
43,0,SUST::video::n_471
43,0,SUST::video::n_474
43,0,SUST::video::n_480
43,0,SUST::video::n_486
43,0,SUST::video::n_492
43,0,SUST::video::n_495
43,0,SUST::video::n_497
43,0,SUST::video::n_502
43,0,SUST::video::n_508
43,0,SUST::video::n_510
43,0,SUST::video::n_511
43,0,SUST::video::n_513
43,0,SUST::video::n_523
43,0,SUST::video::n_527
43,0,SUST::video::n_531
43,0,SUST::video::n_533
43,0,SUST::video::n_542
43,0,SUST::video::n_543
43,0,SUST::video::n_545
43,0,SUST::video::n_557
43,0,SUST::video::n_56
43,0,SUST::video::n_567
43,0,SUST::video::n_573
43,0,SUST::video::n_580
43,0,SUST::video::n_581
43,0,SUST::video::n_584
43,0,SUST::video::n_588
43,0,SUST::video::n_597
43,0,SUST::video::n_603
43,0,SUST::video::n_607
43,0,SUST::video::n_614
43,0,SUST::video::n_615
43,0,SUST::video::n_616
43,0,SUST::video::n_619
43,0,SUST::video::n_628
43,0,SUST::video::n_631
43,0,SUST::video::n_636
43,0,SUST::video::n_641
43,0,SUST::video::n_648
43,0,SUST::video::n_650
43,0,SUST::video::n_66
43,0,SUST::video::n_663
43,0,SUST::video::n_665
43,0,SUST::video::n_672
43,0,SUST::video::n_678
43,0,SUST::video::n_680
43,0,SUST::video::n_682
43,0,SUST::video::n_690
43,0,SUST::video::n_695
43,0,SUST::video::n_7
43,0,SUST::video::n_700
43,0,SUST::video::n_71
43,0,SUST::video::n_710
43,0,SUST::video::n_72
43,0,SUST::video::n_720
43,0,SUST::video::n_729
43,0,SUST::video::n_730
43,0,SUST::video::n_735
43,0,SUST::video::n_74
43,0,SUST::video::n_748
43,0,SUST::video::n_75
43,0,SUST::video::n_753
43,0,SUST::video::n_756
43,0,SUST::video::n_759
43,0,SUST::video::n_767
43,0,SUST::video::n_77
43,0,SUST::video::n_781
43,0,SUST::video::n_784
43,0,SUST::video::n_786
43,0,SUST::video::n_792
43,0,SUST::video::n_798
43,0,SUST::video::n_8
43,0,SUST::video::n_81
43,0,SUST::video::n_814
43,0,SUST::video::n_818
43,0,SUST::video::n_82
43,0,SUST::video::n_825
43,0,SUST::video::n_832
43,0,SUST::video::n_838
43,0,SUST::video::n_839
43,0,SUST::video::n_841
43,0,SUST::video::n_849
43,0,SUST::video::n_854
43,0,SUST::video::n_86
43,0,SUST::video::n_864
43,0,SUST::video::n_870
43,0,SUST::video::n_871
43,0,SUST::video::n_872
43,0,SUST::video::n_884
43,0,SUST::video::n_92
43,0,SUST::video::n_93
43,0,SUST::video::n_96
43,0,UTA::11
43,0,UTA::16
43,0,UTA::18
43,1,SUST::video::d_110
43,1,SUST::video::d_126
43,1,SUST::video::d_147
43,1,SUST::video::d_15
43,1,SUST::video::d_154
43,1,SUST::video::d_161
43,1,SUST::video::d_171
43,1,SUST::video::d_179
43,1,SUST::video::d_180
43,1,SUST::video::d_183
43,1,SUST::video::d_194
43,1,SUST::video::d_200
43,1,SUST::video::d_202
43,1,SUST::video::d_210
43,1,SUST::video::d_214
43,1,SUST::video::d_219
43,1,SUST::video::d_228
43,1,SUST::video::d_234
43,1,SUST::video::d_235
43,1,SUST::video::d_241
43,1,SUST::video::d_249
43,1,SUST::video::d_250
43,1,SUST::video::d_252
43,1,SUST::video::d_267
43,1,SUST::video::d_269
43,1,SUST::video::d_272
43,1,SUST::video::d_278
43,1,SUST::video::d_29
43,1,SUST::video::d_295
43,1,SUST::video::d_300
43,1,SUST::video::d_304
43,1,SUST::video::d_309
43,1,SUST::video::d_313
43,1,SUST::video::d_321
43,1,SUST::video::d_328
43,1,SUST::video::d_329
43,1,SUST::video::d_338
43,1,SUST::video::d_340
43,1,SUST::video::d_341
43,1,SUST::video::d_348
43,1,SUST::video::d_356
43,1,SUST::video::d_359
43,1,SUST::video::d_362
43,1,SUST::video::d_363
43,1,SUST::video::d_37
43,1,SUST::video::d_374
43,1,SUST::video::d_378
43,1,SUST::video::d_385
43,1,SUST::video::d_388
43,1,SUST::video::d_393
43,1,SUST::video::d_397
43,1,SUST::video::d_400
43,1,SUST::video::d_403
43,1,SUST::video::d_407
43,1,SUST::video::d_41
43,1,SUST::video::d_413
43,1,SUST::video::d_415
43,1,SUST::video::d_419
43,1,SUST::video::d_424
43,1,SUST::video::d_425
43,1,SUST::video::d_432
43,1,SUST::video::d_434
43,1,SUST::video::d_439
43,1,SUST::video::d_44
43,1,SUST::video::d_442
43,1,SUST::video::d_45
43,1,SUST::video::d_453
43,1,SUST::video::d_454
43,1,SUST::video::d_456
43,1,SUST::video::d_461
43,1,SUST::video::d_467
43,1,SUST::video::d_470
43,1,SUST::video::d_473
43,1,SUST::video::d_478
43,1,SUST::video::d_479
43,1,SUST::video::d_48
43,1,SUST::video::d_484
43,1,SUST::video::d_488
43,1,SUST::video::d_491
43,1,SUST::video::d_495
43,1,SUST::video::d_499
43,1,SUST::video::d_501
43,1,SUST::video::d_504
43,1,SUST::video::d_51
43,1,SUST::video::d_515
