dataset_name,subject_id,video_id,window_start_ms,window_end_ms,label,raw_probability,calibrated_probability,prediction,error_type
UTA,28,Fold3_part1/28/0,538167.47,540167.47,0,0.6833319638253206,0.7557787388096154,1,FP
UTA,28,Fold3_part1/28/0,538667.47,540667.47,0,0.7064421541779741,0.7830975692112562,1,FP
UTA,28,Fold3_part1/28/0,539167.47,541167.47,0,0.42460691241426923,0.4044128713244284,1,FP
UTA,28,Fold3_part1/28/0,539667.47,541667.47,0,0.5520587937144449,0.5836764961782658,1,FP
UTA,28,Fold3_part1/28/0,540167.47,542167.47,0,0.4405295380465661,0.42668140178498365,1,FP
UTA,28,Fold3_part1/28/0,540667.47,542667.47,0,0.5520587937144449,0.5836764961782658,1,FP
UTA,28,Fold3_part1/28/0,541167.47,543167.47,0,0.44037026322613115,0.4264579416501478,1,FP
UTA,28,Fold3_part1/28/0,541667.47,543667.47,0,0.4298047615235563,0.41166550750321185,1,FP
UTA,28,Fold3_part1/28/0,542167.47,544167.47,0,0.43898613340382164,0.42451657268101506,1,FP
UTA,28,Fold3_part1/28/0,542667.47,544667.47,0,0.4298047615235563,0.41166550750321185,1,FP
UTA,28,Fold3_part1/28/0,543167.47,545167.47,0,0.44572820777770616,0.433981796175125,1,FP
UTA,28,Fold3_part1/28/0,543667.47,545667.47,0,0.6294210992397975,0.6881051231609268,1,FP
UTA,28,Fold3_part1/28/0,544167.47,546167.47,0,0.6125515512970584,0.6659547371359898,1,FP
UTA,28,Fold3_part1/28/0,544667.47,546667.47,0,0.6176858416118405,0.6727394225346129,1,FP
UTA,28,Fold3_part1/28/0,545167.47,547167.47,0,0.5864830889926383,0.6309802600886851,1,FP
UTA,28,Fold3_part1/28/0,545667.47,547667.47,0,0.41109488402597333,0.38564935913116005,1,FP
UTA,28,Fold3_part1/28/0,546167.47,548167.47,0,0.5222879790457047,0.5420416277976263,1,FP
UTA,28,Fold3_part1/28/0,546667.47,548667.47,0,0.5330518322074542,0.5571530556079421,1,FP
UTA,28,Fold3_part1/28/0,547167.47,549167.47,0,0.5427163823119071,0.5706685149584629,1,FP
UTA,28,Fold3_part1/28/0,547667.47,549667.47,0,0.5330518322074542,0.5571530556079421,1,FP
UTA,28,Fold3_part1/28/0,548167.47,550167.47,0,0.5639544734096327,0.6001444256662223,1,FP
UTA,28,Fold3_part1/28/0,548667.47,550667.47,0,0.4972267741197615,0.5066939893774888,1,FP
UTA,28,Fold3_part1/28/0,549167.47,551167.47,0,0.5698958920602336,0.6083244831666034,1,FP
UTA,28,Fold3_part1/28/0,549667.47,551667.47,0,0.7248812057391969,0.8040706875118576,1,FP
UTA,28,Fold3_part1/28/0,550167.47,552167.47,0,0.7044444096178335,0.7807803043368663,1,FP
UTA,28,Fold3_part1/28/0,550667.47,552667.47,0,0.7044444096178335,0.7807803043368663,1,FP
UTA,28,Fold3_part1/28/0,551167.47,553167.47,0,0.6823979598205905,0.7546516911898956,1,FP
UTA,28,Fold3_part1/28/0,551667.47,553667.47,0,0.5727700185930245,0.6122698527628406,1,FP
UTA,28,Fold3_part1/28/0,552167.47,554167.47,0,0.40949005065091054,0.3834303538660672,1,FP
UTA,28,Fold3_part1/28/0,552667.47,554667.47,0,0.4949316570473951,0.5034498172079348,1,FP
UTA,28,Fold3_part1/28/0,553167.47,555167.47,0,0.5186206794770595,0.5368813156555527,1,FP
UTA,28,Fold3_part1/28/0,553667.47,555667.47,0,0.5120770998919099,0.5276614763824394,1,FP
UTA,28,Fold3_part1/28/0,554167.47,556167.47,0,0.5279188701634229,0.5499537884839045,1,FP
UTA,28,Fold3_part1/28/0,554667.47,556667.47,0,0.5242392057043854,0.5447849677353176,1,FP
UTA,28,Fold3_part1/28/0,555167.47,557167.47,0,0.5282955725247933,0.5504825836937262,1,FP
UTA,28,Fold3_part1/28/0,555667.47,557667.47,0,0.5496826116291584,0.5803738092154477,1,FP
UTA,28,Fold3_part1/28/0,556167.47,558167.47,0,0.5282955725247933,0.5504825836937262,1,FP
UTA,28,Fold3_part1/28/0,556667.47,558667.47,0,0.5282955725247933,0.5504825836937262,1,FP
UTA,28,Fold3_part1/28/0,557167.47,559167.47,0,0.5404162367527469,0.5674569382264648,1,FP
UTA,28,Fold3_part1/28/0,557667.47,559667.47,0,0.5242392057043854,0.5447849677353176,1,FP
UTA,28,Fold3_part1/28/0,558167.47,560167.47,0,0.4949316570473951,0.5034498172079348,1,FP
UTA,28,Fold3_part1/28/0,558667.47,560667.47,0,0.40949005065091054,0.3834303538660672,1,FP
UTA,28,Fold3_part1/28/0,559167.47,561167.47,0,0.4044056605779197,0.3764148146145468,1,FP
UTA,28,Fold3_part1/28/0,559667.47,561667.47,0,0.4044056605779197,0.3764148146145468,1,FP
UTA,28,Fold3_part1/28/0,560167.47,562167.47,0,0.40949005065091054,0.3834303538660672,1,FP
UTA,28,Fold3_part1/28/0,560667.47,562667.47,0,0.40949005065091054,0.3834303538660672,1,FP
UTA,28,Fold3_part1/28/0,561167.47,563167.47,0,0.541600986815412,0.5691115614278888,1,FP
UTA,28,Fold3_part1/28/0,561667.47,563667.47,0,0.5675981097992211,0.6051647160778022,1,FP
UTA,28,Fold3_part1/28/0,562167.47,564167.47,0,0.5157821070051171,0.5328835993976582,1,FP
UTA,28,Fold3_part1/28/0,562667.47,564667.47,0,0.720856302821187,0.7995576898447954,1,FP
UTA,28,Fold3_part1/28/0,563167.47,565167.47,0,0.6453954279279325,0.708681630147985,1,FP
UTA,28,Fold3_part1/28/0,563667.47,565667.47,0,0.6511590429162378,0.7160032240503179,1,FP
UTA,28,Fold3_part1/28/0,564167.47,566167.47,0,0.5228192359159419,0.5427887132715689,1,FP
UTA,28,Fold3_part1/28/0,564667.47,566667.47,0,0.5083240759940478,0.5223674085428974,1,FP
UTA,28,Fold3_part1/28/0,566667.47,568667.47,0,0.6217526437930275,0.6780871300260662,1,FP
UTA,28,Fold3_part1/28/0,567167.47,569167.47,0,0.6154872081940916,0.6698385289309442,1,FP
UTA,28,Fold3_part1/28/0,567667.47,569667.47,0,0.6217526437930275,0.6780871300260662,1,FP
UTA,28,Fold3_part1/28/0,568167.47,570167.47,0,0.6154872081940916,0.6698385289309442,1,FP
UTA,28,Fold3_part1/28/0,568667.47,570667.47,0,0.40984712831010484,0.3839238981059034,1,FP
UTA,28,Fold3_part1/28/0,569167.47,571167.47,0,0.4092648330451948,0.38311911908881874,1,FP
UTA,28,Fold3_part1/28/0,569667.47,571667.47,0,0.6308554765032237,0.6899691687411156,1,FP
UTA,28,Fold3_part1/28/0,570167.47,572167.47,0,0.6138433815271966,0.6676652535184973,1,FP
UTA,28,Fold3_part1/28/0,570667.47,572667.47,0,0.6138433815271966,0.6676652535184973,1,FP
UTA,28,Fold3_part1/28/0,571167.47,573167.47,0,0.604948409593701,0.6558420053880886,1,FP
UTA,28,Fold3_part1/28/0,571667.47,573667.47,0,0.41790861376856453,0.39509400373244985,1,FP
UTA,28,Fold3_part1/28/0,572167.47,574167.47,0,0.6729684131872765,0.7431776308660096,1,FP
UTA,28,Fold3_part1/28/0,572667.47,574667.47,0,0.7074970635440616,0.7843177220103436,1,FP
UTA,28,Fold3_part1/28/0,573167.47,575167.47,0,0.7151701983657819,0.7931195583234699,1,FP
UTA,28,Fold3_part1/28/0,573667.47,575667.47,0,0.7294073074874925,0.8091012285046114,1,FP
UTA,28,Fold3_part1/28/0,574167.47,576167.47,0,0.6120994869805629,0.6653556192052837,1,FP
UTA,28,Fold3_part1/28/0,574667.47,576667.47,0,0.6352086349097994,0.695606864390436,1,FP
UTA,28,Fold3_part1/28/0,575167.47,577167.47,0,0.7344654525297504,0.8146666941242793,1,FP
UTA,28,Fold3_part1/28/0,575667.47,577667.47,0,0.6592996948507936,0.7262467950694773,1,FP
UTA,28,Fold3_part1/28/0,576167.47,578167.47,0,0.7206060071704732,0.7992758235309853,1,FP
UTA,28,Fold3_part1/28/0,576667.47,578667.47,0,0.7076794491166424,0.784528432164076,1,FP
UTA,28,Fold3_part1/28/0,577167.47,579167.47,0,0.7085468972080864,0.785529605526801,1,FP
UTA,28,Fold3_part1/28/0,577667.47,579667.47,0,0.5014469424782362,0.5126572404831286,1,FP
UTA,28,Fold3_part1/28/0,578167.47,580167.47,0,0.48465756589936304,0.48892195703410624,1,FP
UTA,28,Fold3_part1/28/0,578667.47,580667.47,0,0.49472080716058314,0.5031517468849594,1,FP
UTA,28,Fold3_part1/28/0,579167.47,581167.47,0,0.5358571547556737,0.5610817881258481,1,FP
UTA,28,Fold3_part1/28/0,579667.47,581667.47,0,0.5352086335696683,0.5601739509264172,1,FP
UTA,28,Fold3_part1/28/0,580167.47,582167.47,0,0.5865433867677983,0.6310620924401561,1,FP
UTA,28,Fold3_part1/28/0,580667.47,582667.47,0,0.48784710424885136,0.49343258862376277,1,FP
UTA,28,Fold3_part1/28/0,581167.47,583167.47,0,0.48112734500765264,0.48392959151202436,1,FP
UTA,28,Fold3_part1/28/0,581667.47,583667.47,0,0.5865579119705054,0.6310818045322035,1,FP
UTA,28,Fold3_part1/28/0,582167.47,584167.47,0,0.6329220439071822,0.6926492163006785,1,FP
UTA,28,Fold3_part1/28/0,582667.47,584667.47,0,0.71495308427856,0.7928722941343022,1,FP
UTA,28,Fold3_part1/28/0,583167.47,585167.47,0,0.71495308427856,0.7928722941343022,1,FP
UTA,28,Fold3_part1/28/0,583667.47,585667.47,0,0.6597537636963321,0.7268147142046524,1,FP
UTA,28,Fold3_part1/28/0,584167.47,586167.47,0,0.7310102398694023,0.8108714152424206,1,FP
UTA,28,Fold3_part1/28/0,584667.47,586667.47,0,0.7013306679144183,0.7771514741753673,1,FP
UTA,28,Fold3_part1/28/0,585167.47,587167.47,0,0.7081756662811125,0.7851013462550317,1,FP
UTA,28,Fold3_part1/28/0,585667.47,587667.47,0,0.746089735969554,0.8272265768670497,1,FP
UTA,28,Fold3_part1/28/0,586167.47,588167.47,0,0.7465456313084914,0.8277125213443866,1,FP
UTA,28,Fold3_part1/28/0,586667.47,588667.47,0,0.764966143089606,0.8469162879479005,1,FP
UTA,28,Fold3_part1/28/0,587167.47,589167.47,0,0.7824407849923551,0.8643330579849219,1,FP
UTA,28,Fold3_part1/28/0,587667.47,589667.47,0,0.6649421621467356,0.7332775909898566,1,FP
UTA,28,Fold3_part1/28/0,588167.47,590167.47,0,0.5590255904403298,0.5933349932922084,1,FP
UTA,28,Fold3_part1/28/0,588667.47,590667.47,0,0.5210880175899621,0.5403537372394009,1,FP
UTA,28,Fold3_part1/28/0,589167.47,591167.47,0,0.5264710983279216,0.547920851533457,1,FP
UTA,28,Fold3_part1/28/0,590167.47,592167.47,0,0.5535496714694182,0.5857465514739678,1,FP
UTA,28,Fold3_part1/28/0,590667.47,592667.47,0,0.5725598717436067,0.6119816466748521,1,FP
UTA,28,Fold3_part1/28/0,591167.47,593167.47,0,0.6094849951300921,0.6618852329430484,1,FP
UTA,28,Fold3_part1/28/0,591667.47,593667.47,0,0.5995041034688224,0.6485546625307242,1,FP
UTA,28,Fold3_part1/28/0,592167.47,594167.47,0,0.4702346490941964,0.4685309704692646,1,FP
UTA,28,Fold3_part1/28/0,592667.47,594667.47,0,0.4569893681226225,0.44983469400163506,1,FP
UTA,28,Fold3_part1/28/0,593167.47,595167.47,0,0.4713458992314703,0.4701012447186234,1,FP
UTA,28,Fold3_part1/28/0,593667.47,595667.47,0,0.7409973757002281,0.821764278311758,1,FP
UTA,28,Fold3_part1/28/0,594167.47,596167.47,0,0.7705163685807568,0.8525342531354753,1,FP
UTA,28,Fold3_part1/28/0,594667.47,596667.47,0,0.765675591567667,0.8476388061409481,1,FP
UTA,28,Fold3_part1/28/0,595167.47,597167.47,0,0.7616774853233658,0.8435502758810386,1,FP
UTA,28,Fold3_part1/28/0,595667.47,597667.47,0,0.5236325418432575,0.5439322004279769,1,FP
UTA,28,Fold3_part1/28/0,596167.47,598167.47,0,0.5323513146668034,0.5561713417304437,1,FP
UTA,28,Fold3_part1/28/0,596667.47,598667.47,0,0.7370497803819368,0.8174869680352493,1,FP
UTA,28,Fold3_part1/28/0,597167.47,599167.47,0,0.7451183885197216,0.8261895169417994,1,FP
UTA,28,Fold3_part1/28/0,597667.47,599667.47,0,0.8837514039931297,0.9483292674533834,1,FP
UTA,28,Fold3_part1/28/0,598167.47,600167.47,0,0.8090538889661841,0.889286919979407,1,FP
UTA,28,Fold3_part1/28/0,598667.47,600667.47,0,0.7221321530045103,0.8009922580457859,1,FP
UTA,28,Fold3_part1/28/0,599167.47,601167.47,0,0.7431767993378844,0.8241097091575778,1,FP
UTA,28,Fold3_part1/28/0,599667.47,601667.47,0,0.6430821573838131,0.7057273850081169,1,FP
UTA,28,Fold3_part1/28/0,600167.47,602167.47,0,0.6543328498739283,0.7200106964925913,1,FP
UTA,28,Fold3_part1/28/10,2082.78,4082.78,1,0.3666764525158286,0.32518139929214235,0,FN
UTA,28,Fold3_part1/28/10,2582.78,4582.780000000001,1,0.381334850563796,0.3448963361319201,0,FN
UTA,28,Fold3_part1/28/10,3082.78,5082.780000000001,1,0.38879498527258904,0.35502724407521263,0,FN
UTA,28,Fold3_part1/28/10,3582.78,5582.780000000001,1,0.38879498527258904,0.35502724407521263,0,FN
UTA,28,Fold3_part1/28/10,4082.78,6082.780000000001,1,0.3799036504288066,0.3429599660240912,0,FN
UTA,28,Fold3_part1/28/10,7082.780000000001,9082.78,1,0.3898406666950699,0.3564521661937778,0,FN
UTA,28,Fold3_part1/28/10,7582.780000000001,9582.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,8082.780000000001,10082.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,10582.78,12582.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,11082.78,13082.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,11582.78,13582.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,12082.78,14082.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,12582.78,14582.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,13082.78,15082.78,1,0.3941457913166971,0.36233075505257434,0,FN
UTA,28,Fold3_part1/28/10,15582.78,17582.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,16082.78,18082.78,1,0.3885698000053501,0.35472054345423387,0,FN
UTA,28,Fold3_part1/28/10,16582.78,18582.78,1,0.38889592805090323,0.3551647450644082,0,FN
UTA,28,Fold3_part1/28/10,23582.78,25582.78,1,0.3881957976619027,0.3542112758303349,0,FN
UTA,28,Fold3_part1/28/10,24082.78,26082.78,1,0.3661386337534715,0.3244632029390167,0,FN
UTA,28,Fold3_part1/28/10,24582.78,26582.78,1,0.3809022996699039,0.3443108572117496,0,FN
UTA,28,Fold3_part1/28/10,25082.78,27082.78,1,0.37341283466740555,0.3342086224680804,0,FN
UTA,28,Fold3_part1/28/10,25582.78,27582.78,1,0.3661386337534715,0.3244632029390167,0,FN
UTA,28,Fold3_part1/28/10,26082.78,28082.78,1,0.3661386337534715,0.3244632029390167,0,FN
UTA,28,Fold3_part1/28/10,26582.78,28582.78,1,0.3661386337534715,0.3244632029390167,0,FN
UTA,28,Fold3_part1/28/10,27082.78,29082.78,1,0.3661386337534715,0.3244632029390167,0,FN
UTA,28,Fold3_part1/28/10,27582.78,29582.78,1,0.37341283466740555,0.3342086224680804,0,FN
UTA,28,Fold3_part1/28/10,30582.78,32582.78,1,0.382197030166838,0.34606398211980705,0,FN
UTA,28,Fold3_part1/28/10,31082.78,33082.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,31582.78,33582.78,1,0.3811799574818243,0.34468665585474806,0,FN
UTA,28,Fold3_part1/28/10,32082.78,34082.78,1,0.3811799574818243,0.34468665585474806,0,FN
UTA,28,Fold3_part1/28/10,32582.78,34582.78,1,0.3811799574818243,0.34468665585474806,0,FN
UTA,28,Fold3_part1/28/10,33082.78,35082.78,1,0.397303486472729,0.36665457216160585,0,FN
UTA,28,Fold3_part1/28/10,33582.78,35582.78,1,0.382197030166838,0.34606398211980705,0,FN
UTA,28,Fold3_part1/28/10,34082.78,36082.78,1,0.382197030166838,0.34606398211980705,0,FN
UTA,28,Fold3_part1/28/10,34582.78,36582.78,1,0.37341283466740555,0.3342086224680804,0,FN
UTA,28,Fold3_part1/28/10,35082.78,37082.78,1,0.37341283466740555,0.3342086224680804,0,FN
UTA,28,Fold3_part1/28/10,35582.78,37582.78,1,0.36793022101246436,0.32685713329185356,0,FN
UTA,28,Fold3_part1/28/10,36082.78,38082.78,1,0.39722774558206453,0.3665507444925003,0,FN
UTA,28,Fold3_part1/28/10,36582.78,38582.78,1,0.36793022101246436,0.32685713329185356,0,FN
UTA,28,Fold3_part1/28/10,37582.78,39582.78,1,0.382197030166838,0.34606398211980705,0,FN
UTA,28,Fold3_part1/28/10,38082.78,40082.78,1,0.382197030166838,0.34606398211980705,0,FN
UTA,28,Fold3_part1/28/10,38582.78,40582.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,39082.78,41082.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,39582.78,41582.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,40082.78,42082.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,40582.78,42582.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,41082.78,43082.78,1,0.37972916222648534,0.34272405203787887,0,FN
UTA,28,Fold3_part1/28/10,41582.78,43582.78,1,0.3775327499015619,0.339757496781366,0,FN
UTA,28,Fold3_part1/28/10,42082.78,44082.78,1,0.3775327499015619,0.339757496781366,0,FN
UTA,28,Fold3_part1/28/10,42582.78,44582.78,1,0.3775327499015619,0.339757496781366,0,FN
UTA,28,Fold3_part1/28/10,43082.78,45082.78,1,0.3775327499015619,0.339757496781366,0,FN
UTA,28,Fold3_part1/28/10,43582.78,45582.78,1,0.37341283466740555,0.3342086224680804,0,FN
UTA,28,Fold3_part1/28/10,44082.78,46082.78,1,0.37341283466740555,0.3342086224680804,0,FN
UTA,28,Fold3_part1/28/10,44582.78,46582.78,1,0.3885698000053501,0.35472054345423387,0,FN
UTA,28,Fold3_part1/28/10,45082.78,47082.78,1,0.3690998661940511,0.3284222687887952,0,FN
UTA,28,Fold3_part1/28/10,45582.78,47582.78,1,0.3897195241721506,0.3562870287426794,0,FN
UTA,28,Fold3_part1/28/10,46082.78,48082.78,1,0.3808690225194467,0.3442658239232257,0,FN
UTA,28,Fold3_part1/28/10,46582.78,48582.78,1,0.3808690225194467,0.3442658239232257,0,FN
UTA,28,Fold3_part1/28/10,47082.78,49082.78,1,0.3842154111229555,0.34880078359803673,0,FN
UTA,28,Fold3_part1/28/10,47582.78,49582.78,1,0.3842154111229555,0.34880078359803673,0,FN
UTA,28,Fold3_part1/28/10,48082.78,50082.78,1,0.3842154111229555,0.34880078359803673,0,FN
UTA,28,Fold3_part1/28/10,48582.78,50582.78,1,0.3842154111229555,0.34880078359803673,0,FN
UTA,28,Fold3_part1/28/10,49082.78,51082.78,1,0.3864265662162798,0.3518042259525128,0,FN
UTA,28,Fold3_part1/28/10,49582.78,51582.78,1,0.34505383242429355,0.2966226597304802,0,FN
UTA,28,Fold3_part1/28/10,50082.78,52082.78,1,0.3775327499015619,0.339757496781366,0,FN
UTA,28,Fold3_part1/28/10,50582.78,52582.78,1,0.3775327499015619,0.339757496781366,0,FN
UTA,28,Fold3_part1/28/10,51082.78,53082.78,1,0.3515959363029242,0.30519254012026525,0,FN
UTA,28,Fold3_part1/28/10,51582.78,53582.78,1,0.3712310910506287,0.3312786250671593,0,FN
UTA,28,Fold3_part1/28/10,52082.78,54082.78,1,0.34229034381493845,0.2930221251142519,0,FN
UTA,28,Fold3_part1/28/10,52582.78,54582.78,1,0.3766629734041666,0.33858433164894136,0,FN
UTA,28,Fold3_part1/28/10,53082.78,55082.78,1,0.3830006731524031,0.3471531189204188,0,FN
UTA,28,Fold3_part1/28/10,53582.78,55582.78,1,0.3742091949258574,0.33527957783163,0,FN
UTA,28,Fold3_part1/28/10,54082.78,56082.78,1,0.3863541033996135,0.351705712849624,0,FN
UTA,28,Fold3_part1/28/10,54582.78,56582.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,55082.78,57082.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,55582.78,57582.78,1,0.3724050471033573,0.3328544634943792,0,FN
UTA,28,Fold3_part1/28/10,58582.78,60582.78,1,0.3830006731524031,0.3471531189204188,0,FN
UTA,28,Fold3_part1/28/10,59082.78,61082.78,1,0.3842154111229555,0.34880078359803673,0,FN
UTA,28,Fold3_part1/28/10,59582.78,61582.78,1,0.3897195241721506,0.3562870287426794,0,FN
UTA,28,Fold3_part1/28/10,60582.78,62582.78,1,0.3930658038745033,0.36085424256623727,0,FN
UTA,28,Fold3_part1/28/10,61082.78,63082.78,1,0.3857945393236143,0.3509451811764791,0,FN
UTA,28,Fold3_part1/28/10,61582.78,63582.78,1,0.3461476922102799,0.2980510850863244,0,FN
UTA,28,Fold3_part1/28/10,62082.78,64082.78,1,0.3747390612439921,0.33599258127377535,0,FN
UTA,28,Fold3_part1/28/10,62582.78,64582.78,1,0.3915553109381665,0.3587911763908872,0,FN
UTA,28,Fold3_part1/28/10,63082.78,65082.78,1,0.3747390612439921,0.33599258127377535,0,FN
UTA,28,Fold3_part1/28/10,63582.78,65582.78,1,0.39557215529878414,0.364282633690374,0,FN
UTA,28,Fold3_part1/28/10,64082.78,66082.78,1,0.35790273508872134,0.3135135514727991,0,FN
UTA,28,Fold3_part1/28/10,64582.78,66582.78,1,0.3763766690719203,0.33819835980321483,0,FN
UTA,28,Fold3_part1/28/10,65082.78,67082.78,1,0.3514862179107881,0.3050482888996395,0,FN
UTA,28,Fold3_part1/28/10,67582.78,69582.78,1,0.3887000605470052,0.35489795067117624,0,FN
UTA,28,Fold3_part1/28/10,68082.78,70082.78,1,0.36458823078253855,0.3223949483864387,0,FN
UTA,28,Fold3_part1/28/10,68582.78,70582.78,1,0.36998010801858844,0.3296013045171126,0,FN
UTA,28,Fold3_part1/28/10,69082.78,71082.78,1,0.36219531847194414,0.31920906981212094,0,FN
UTA,28,Fold3_part1/28/10,69582.78,71582.78,1,0.3514862179107881,0.3050482888996395,0,FN
UTA,28,Fold3_part1/28/10,70082.78,72082.78,1,0.3453780912409094,0.29704590523387686,0,FN
UTA,28,Fold3_part1/28/10,70582.78,72582.78,1,0.3453780912409094,0.29704590523387686,0,FN
UTA,28,Fold3_part1/28/10,71082.78,73082.78,1,0.3722618249364747,0.332662119305137,0,FN
UTA,28,Fold3_part1/28/10,71582.78,73582.78,1,0.3661386337534715,0.3244632029390167,0,FN
UTA,28,Fold3_part1/28/10,72582.78,74582.78,1,0.40045977291469825,0.3709862489562173,0,FN
UTA,28,Fold3_part1/28/10,73082.78,75082.78,1,0.39310169388447813,0.36090329065572896,0,FN
UTA,28,Fold3_part1/28/10,73582.78,75582.78,1,0.37231856348223874,0.3327383148455344,0,FN
UTA,28,Fold3_part1/28/10,74082.78,76082.78,1,0.35387525366086686,0.30819321859507937,0,FN
UTA,28,Fold3_part1/28/10,74582.78,76582.78,1,0.3346714052922749,0.2831577295133449,0,FN
UTA,28,Fold3_part1/28/10,75082.78,77082.78,1,0.3283909182333537,0.27509738767366954,0,FN
UTA,28,Fold3_part1/28/10,75582.78,77582.78,1,0.3346714052922749,0.2831577295133449,0,FN
UTA,28,Fold3_part1/28/10,76082.78,78082.78,1,0.3346714052922749,0.2831577295133449,0,FN
UTA,28,Fold3_part1/28/10,76582.78,78582.78,1,0.33371248923402086,0.2819228318853557,0,FN
UTA,28,Fold3_part1/28/10,77082.78,79082.78,1,0.338594860558732,0.2882259364468251,0,FN
UTA,28,Fold3_part1/28/10,77582.78,79582.78,1,0.338594860558732,0.2882259364468251,0,FN
UTA,28,Fold3_part1/28/10,78082.78,80082.78,1,0.338594860558732,0.2882259364468251,0,FN
UTA,28,Fold3_part1/28/10,78582.78,80582.78,1,0.34913204897875527,0.3019574403497426,0,FN
UTA,28,Fold3_part1/28/10,79082.78,81082.78,1,0.3346714052922749,0.2831577295133449,0,FN
UTA,28,Fold3_part1/28/10,79582.78,81582.78,1,0.3346714052922749,0.2831577295133449,0,FN
UTA,28,Fold3_part1/28/10,80082.78,82082.78,1,0.3346714052922749,0.2831577295133449,0,FN
UTA,28,Fold3_part1/28/10,80582.78,82582.78,1,0.338594860558732,0.2882259364468251,0,FN
UTA,28,Fold3_part1/28/10,81082.78,83082.78,1,0.3470136036279881,0.29918313243455535,0,FN
UTA,28,Fold3_part1/28/10,81582.78,83582.78,1,0.338594860558732,0.2882259364468251,0,FN
UTA,28,Fold3_part1/28/10,82082.78,84082.78,1,0.33227751666147165,0.28007769171151087,0,FN
UTA,28,Fold3_part1/28/10,82582.78,84582.78,1,0.3283909182333537,0.27509738767366954,0,FN
UTA,28,Fold3_part1/28/10,83082.78,85082.78,1,0.3283909182333537,0.27509738767366954,0,FN
UTA,28,Fold3_part1/28/10,83582.78,85582.78,1,0.3283909182333537,0.27509738767366954,0,FN
UTA,28,Fold3_part1/28/10,84082.78,86082.78,1,0.3420726220930232,0.29273895967121627,0,FN
UTA,28,Fold3_part1/28/10,84582.78,86582.78,1,0.3163963371006287,0.2598914793805516,0,FN
UTA,28,Fold3_part1/28/10,85082.78,87082.78,1,0.3245339630661333,0.2701803900033137,0,FN
UTA,28,Fold3_part1/28/10,85582.78,87582.78,1,0.3406887258668979,0.290940819938196,0,FN
UTA,28,Fold3_part1/28/10,86082.78,88082.78,1,0.34304319256785215,0.2940018370864838,0,FN
UTA,28,Fold3_part1/28/10,86582.78,88582.78,1,0.3283909182333537,0.27509738767366954,0,FN
UTA,28,Fold3_part1/28/10,87082.78,89082.78,1,0.33227751666147165,0.28007769171151087,0,FN
UTA,28,Fold3_part1/28/10,87582.78,89582.78,1,0.32914169892698003,0.27605746289234134,0,FN
UTA,28,Fold3_part1/28/10,88082.78,90082.78,1,0.338594860558732,0.2882259364468251,0,FN
UTA,28,Fold3_part1/28/10,88582.78,90582.78,1,0.33542937335948586,0.28413490891579063,0,FN
UTA,28,Fold3_part1/28/10,89082.78,91082.78,1,0.3406887258668979,0.290940819938196,0,FN
UTA,28,Fold3_part1/28/10,89582.78,91582.78,1,0.34759096483546176,0.29993857427589393,0,FN
UTA,28,Fold3_part1/28/10,90082.78,92082.78,1,0.3406887258668979,0.290940819938196,0,FN
UTA,28,Fold3_part1/28/10,90582.78,92582.78,1,0.3192086937642297,0.26343401676164213,0,FN
UTA,28,Fold3_part1/28/10,91082.78,93082.78,1,0.3406887258668979,0.290940819938196,0,FN
UTA,28,Fold3_part1/28/10,91582.78,93582.78,1,0.3406887258668979,0.290940819938196,0,FN
UTA,28,Fold3_part1/28/10,92082.78,94082.78,1,0.3503478382291461,0.30355265866192516,0,FN
UTA,28,Fold3_part1/28/10,92582.78,94582.78,1,0.33542937335948586,0.28413490891579063,0,FN
UTA,28,Fold3_part1/28/10,95082.78,97082.78,1,0.3163963371006287,0.2598914793805516,0,FN
UTA,28,Fold3_part1/28/10,95582.78,97582.78,1,0.3406887258668979,0.290940819938196,0,FN
UTA,28,Fold3_part1/28/10,96082.78,98082.78,1,0.3406887258668979,0.290940819938196,0,FN
